HCPCS,MOD,DESCRIPTION,STATUS CODE,WORK RVU,NON-FAC PE RVU,NON-FAC NA INDICATOR,FACILITY PE RVU,FACILITY NA INDICATOR,MP RVU,NON-FACILITY TOTAL,FACILITY TOTAL,PCTC IND,GLOB DAYS,PRE OP,INTRA OP,POST OP,MULT PROC,BILAT SURG,ASST SURG,CO-SURG,TEAM SURG,ENDO BASE,CONV FACTOR,PHYSICIAN SUPERVISION OF DIAGNOSTIC PROCEDURES,CALCULATION FLAG,DIAGNOSTIC IMAGING FAMILY INDICATOR,PE USED FOR OPPS PAYMENT AMOUNT,PE USED FOR OPPS PAYMENT AMOUNT,MP USED FOR OPPS PAYMENT AMOUNT
45384,,Colonoscopy w/lesion removal,A,4.07,8.14,,2.02,,0.62,12.83,6.71,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45385,,Colonoscopy w/lesion removal,A,4.57,6.95,,2.3,,0.61,12.13,7.48,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45386,,Colonoscopy w/balloon dilat,A,3.77,12.4,,1.94,,0.52,16.69,6.23,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45388,,Colonoscopy w/ablation,A,4.88,86.19,,2.39,,0.69,91.76,7.96,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45389,,Colonoscopy w/stent plcmt,A,5.24,2.58,NA,2.58,,0.71,8.53,8.53,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45390,,Colonoscopy w/resection,A,6.04,2.98,NA,2.98,,0.77,9.79,9.79,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45391,,Colonoscopy w/endoscope us,A,4.64,2.35,NA,2.35,,0.59,7.58,7.58,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45392,,Colonoscopy w/endoscopic fnb,A,5.5,2.73,NA,2.73,,0.72,8.95,8.95,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45393,,Colonoscopy w/decompression,A,4.68,2.09,NA,2.09,,0.66,7.43,7.43,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45395,,Lap removal of rectum,A,33,18.31,NA,18.31,,5.99,57.3,57.3,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45397,,Lap remove rectum w/pouch,A,36.5,19.72,NA,19.72,,6.2,62.42,62.42,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45398,,Colonoscopy w/band ligation,A,4.2,14.63,,2.03,,0.67,19.5,6.9,0,0,0,0,0,3,0,1,0,0,45378,35.9996,9,0,99,0,0,0
45399,,Unlisted procedure colon,C,0,0,,0,,0,0,0,0,XXX,0,0,0,2,0,1,1,1,,35.9996,9,0,99,0,0,0
4540F,,Disease modif pharmacothxpy,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45400,,Laparoscopic proc,A,19.44,10.28,NA,10.28,,3.36,33.08,33.08,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45402,,Lap proctopexy w/sig resect,A,26.51,12.86,NA,12.86,,4.66,44.03,44.03,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
4541F,,Pt offered tx for pseudobulb,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45499,,Laparoscope proc rectum,C,0,0,,0,,0,0,0,0,YYY,0,0,0,2,0,2,1,1,,35.9996,9,0,99,0,0,0
4550F,,Noninvas resp support talk,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45500,,Repair of rectum,A,7.73,6.44,NA,6.44,,1.84,16.01,16.01,0,90,0.09,0.81,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
45505,,Repair of rectum,A,8.36,7.22,NA,7.22,,1.54,17.12,17.12,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
4551F,,Nutritional support offered,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4552F,,Pt ref for speech lang path,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45520,,Treatment of rectal prolapse,A,0.55,3.84,,0.54,,0.08,4.47,1.17,0,0,0,0,0,2,0,1,0,0,,35.9996,9,0,99,0,0,0
4553F,,Pt asst re end life issues,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4554F,,Pt recvd inhal anesthetic,M,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45540,,Correct rectal prolapse,A,18.12,9.34,NA,9.34,,3.15,30.61,30.61,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45541,,Correct rectal prolapse,A,14.85,9.45,NA,9.45,,2.95,27.25,27.25,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
4555F,,Pt recvd no inhal anesthic,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45550,,Repair rectum/remove sigmoid,A,24.8,13.04,NA,13.04,,4.43,42.27,42.27,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
4556F,,Pt w/3+ post-op nausea&vom,M,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45560,,Repair of rectocele,A,11.5,6.82,NA,6.82,,1.48,19.8,19.8,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45562,,Exploration/repair of rectum,A,17.98,10.82,NA,10.82,,3.47,32.27,32.27,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45563,,Exploration/repair of rectum,A,26.38,15.07,NA,15.07,,6.35,47.8,47.8,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
4557F,,Pt w/o 3+ post-opnausea&vom,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4558F,,Pt recvd 2 rx anti-emet agt,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4559F,,1 bodytemp >=35.5cw/in 30min,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4560F,,Anesth w/o gen/neurax anesth,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4561F,,Pt w/ coronary artery stent,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4562F,,Pt w/o coronary artery stent,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
4563F,,Pt recvd aspirin w/in 24 hrs,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
45800,,Repair rect/bladder fistula,A,20.31,10.89,NA,10.89,,4.9,36.1,36.1,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45805,,Repair fistula w/colostomy,A,23.32,13.47,NA,13.47,,5.6,42.39,42.39,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45820,,Repair rectourethral fistula,A,20.37,11.35,NA,11.35,,4.91,36.63,36.63,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45825,,Repair fistula w/colostomy,A,24.17,14.28,NA,14.28,,5.8,44.25,44.25,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
45900,,Reduction of rectal prolapse,A,2.99,2.39,NA,2.39,,0.72,6.1,6.1,0,10,0.1,0.8,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
45905,,Dilation of anal sphincter,A,2.35,2.11,NA,2.11,,0.43,4.89,4.89,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
45910,,Dilation of rectal narrowing,A,2.85,2.25,NA,2.25,,0.49,5.59,5.59,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
45915,,Remove rectal obstruction,A,3.19,5.91,,2.88,,0.5,9.6,6.57,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
45990,,Surg dx exam anorectal,A,1.8,0.98,NA,0.98,,0.32,3.1,3.1,0,0,0,0,0,2,0,0,1,1,,35.9996,9,0,99,0,0,0
45999,,Rectum surgery procedure,C,0,0,,0,,0,0,0,0,YYY,0,0,0,2,0,0,1,1,,35.9996,9,0,99,0,0,0
46020,,Placement of seton,A,3,4.38,,3.21,,0.56,7.94,6.77,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46030,,Removal of rectal marker,A,1.26,2.54,,1.12,,0.22,4.02,2.6,0,10,0.1,0.8,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46040,,Incision of rectal abscess,A,5.37,8.96,,5.5,,1.12,15.45,11.99,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46045,,Incision of rectal abscess,A,5.87,5.44,NA,5.44,,1.2,12.51,12.51,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46050,,Incision of anal abscess,A,1.24,4.36,,1.34,,0.23,5.83,2.81,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46060,,Incision of rectal abscess,A,6.37,6.18,NA,6.18,,1.21,13.76,13.76,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46070,,Incision of anal septum,A,2.79,3.96,NA,3.96,,0.67,7.42,7.42,0,90,0.09,0.81,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46080,,Incision of anal sphincter,A,2.52,4.13,,1.57,,0.52,7.17,4.61,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46083,,Incise external hemorrhoid,A,1.45,3.43,,1.39,,0.24,5.12,3.08,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46200,,Removal of anal fissure,A,3.59,8.61,,5.16,,0.66,12.86,9.41,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46220,,Excise anal ext tag/papilla,A,1.61,4.03,,1.51,,0.3,5.94,3.42,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46221,,Ligation of hemorrhoid(s),A,2.36,5,,2.77,,0.36,7.72,5.49,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46230,,Removal of anal tags,A,2.62,4.76,,1.89,,0.48,7.86,4.99,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46250,,Remove ext hem groups 2+,A,4.25,8.25,,4.01,,0.85,13.35,9.11,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46255,,Remove int/ext hem 1 group,A,4.96,8.64,,4.27,,0.98,14.58,10.21,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46257,,Remove in/ex hem grp & fiss,A,5.76,5.36,NA,5.36,,1.15,12.27,12.27,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46258,,Remove in/ex hem grp w/fistu,A,6.41,5.5,NA,5.5,,1.54,13.45,13.45,0,90,0.09,0.81,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46260,,Remove in/ex hem groups 2+,A,6.73,5.67,NA,5.67,,1.35,13.75,13.75,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46261,,Remove in/ex hem grps & fiss,A,7.76,5.94,NA,5.94,,1.43,15.13,15.13,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46262,,Remove in/ex hem grps w/fist,A,7.91,6.61,NA,6.61,,1.45,15.97,15.97,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46270,,Remove anal fist subq,A,4.92,8.71,,5.39,,1,14.63,11.31,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46275,,Remove anal fist inter,A,5.42,9.12,,5.55,,0.99,15.53,11.96,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46280,,Remove anal fist complex,A,6.39,6.04,NA,6.04,,1.14,13.57,13.57,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46285,,Remove anal fist 2 stage,A,5.42,9.07,,5.59,,0.98,15.47,11.99,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46288,,Repair anal fistula,A,7.81,6.65,NA,6.65,,1.38,15.84,15.84,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46320,,Removal of hemorrhoid clot,A,1.64,3.38,,1.27,,0.29,5.31,3.2,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46500,,Injection into hemorrhoid(s),A,1.42,3.75,,1.92,,0.24,5.41,3.58,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46505,,Chemodenervation anal musc,A,3.18,4.48,,3.15,,0.56,8.22,6.89,0,10,0.1,0.8,0.1,2,1,1,0,0,,35.9996,9,0,99,0,0,0
46600,,Diagnostic anoscopy spx,A,0.55,1.91,,0.55,,0.09,2.55,1.19,0,0,0,0,0,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46601,,Diagnostic anoscopy,A,1.6,2.12,,0.96,,0.16,3.88,2.72,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46604,,Anoscopy and dilation,A,1.03,16.66,,0.73,,0.16,17.85,1.92,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46606,,Anoscopy and biopsy,A,1.2,5.13,,0.8,,0.2,6.53,2.2,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46607,,Diagnostic anoscopy & biopsy,A,2.2,3.02,,1.21,,0.26,5.48,3.67,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46608,,Anoscopy remove for body,A,1.3,5.24,,0.82,,0.31,6.85,2.43,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46610,,Anoscopy remove lesion,A,1.28,5.05,,0.81,,0.26,6.59,2.35,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46611,,Anoscopy,A,1.3,3.59,,0.84,,0.22,5.11,2.36,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46612,,Anoscopy remove lesions,A,1.5,6.06,,0.89,,0.36,7.92,2.75,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46614,,Anoscopy control bleeding,A,1,2.56,,0.71,,0.17,3.73,1.88,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46615,,Anoscopy,A,1.5,2.38,,0.91,,0.26,4.14,2.67,0,0,0,0,0,3,0,1,0,0,46600,35.9996,9,0,99,0,0,0
46700,,Repair of anal stricture,A,9.81,7.43,NA,7.43,,1.7,18.94,18.94,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46705,,Repair of anal stricture,A,7.43,6.72,NA,6.72,,1.79,15.94,15.94,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46706,,Repr of anal fistula w/glue,A,2.44,2.06,NA,2.06,,0.59,5.09,5.09,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46707,,Repair anorectal fist w/plug,A,6.39,6.02,NA,6.02,,1.54,13.95,13.95,0,90,0.09,0.81,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46710,,Repr per/vag pouch sngl proc,A,17.14,10.76,NA,10.76,,4.12,32.02,32.02,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46712,,Repr per/vag pouch dbl proc,A,36.45,19.41,NA,19.41,,8.76,64.62,64.62,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46715,,Rep perf anoper fistu,A,7.62,6.19,NA,6.19,,1.82,15.63,15.63,0,90,0.09,0.81,0.1,2,0,2,0,0,,35.9996,9,0,99,0,0,0
46716,,Rep perf anoper/vestib fistu,A,17.54,13.17,NA,13.17,,4.23,34.94,34.94,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46730,,Construction of absent anus,A,30.65,18.78,NA,18.78,,7.36,56.79,56.79,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46735,,Construction of absent anus,A,36.14,20.72,NA,20.72,,8.67,65.53,65.53,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46740,,Construction of absent anus,A,33.9,20.03,NA,20.03,,8.15,62.08,62.08,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46742,,Repair of imperforated anus,A,40.14,22.14,NA,22.14,,9.61,71.89,71.89,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46744,,Repair of cloacal anomaly,A,58.94,28.92,NA,28.92,,14.04,101.9,101.9,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46746,,Repair of cloacal anomaly,A,65.44,31.32,NA,31.32,,15.51,112.27,112.27,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46748,,Repair of cloacal anomaly,A,71.42,33.44,NA,33.44,,16.86,121.72,121.72,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46750,,Repair of anal sphincter,A,12.15,7.78,NA,7.78,,1.76,21.69,21.69,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46751,,Repair of anal sphincter,A,9.3,7.29,NA,7.29,,2.24,18.83,18.83,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46753,,Reconstruction of anus,A,8.89,6.61,NA,6.61,,2.14,17.64,17.64,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46754,,Removal of suture from anus,A,3.01,5.4,,3.31,,0.44,8.85,6.76,0,10,0.1,0.8,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46760,,Repair of anal sphincter,A,17.45,11.74,NA,11.74,,2.48,31.67,31.67,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46761,,Repair of anal sphincter,A,15.29,9.02,NA,9.02,,2.18,26.49,26.49,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46762,,Implant artificial sphincter,A,14.82,9.8,NA,9.8,,2.12,26.74,26.74,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
46900,,Destruction anal lesion(s),A,1.91,4.77,,1.76,,0.27,6.95,3.94,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46910,,Destruction anal lesion(s),A,1.91,5.19,,1.66,,0.3,7.4,3.87,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46916,,Cryosurgery anal lesion(s),A,1.91,4.45,,1.98,,0.26,6.62,4.15,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46917,,Laser surgery anal lesions,A,1.91,10.77,,1.67,,0.26,12.94,3.84,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46922,,Excision of anal lesion(s),A,1.91,5.42,,1.64,,0.36,7.69,3.91,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46924,,Destruction anal lesion(s),A,2.81,11.75,,2.01,,0.44,15,5.26,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46930,,Destroy internal hemorrhoids,A,1.61,4.12,,2.42,,0.23,5.96,4.26,0,90,0.09,0.81,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46940,,Treatment of anal fissure,A,2.35,3.86,,1.51,,0.35,6.56,4.21,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46942,,Treatment of anal fissure,A,2.07,3.88,,1.42,,0.31,6.26,3.8,0,10,0.1,0.8,0.1,2,0,0,0,0,,35.9996,9,0,99,0,0,0
46945,,Remove by ligat int hem grp,A,2.21,6.28,,3.89,,0.39,8.88,6.49,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46946,,Remove by ligat int hem grps,A,2.63,5.94,,3.41,,0.46,9.03,6.5,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46947,,Hemorrhoidopexy by stapling,A,5.57,4.29,NA,4.29,,1.19,11.05,11.05,0,90,0.09,0.81,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
46999,,Anus surgery procedure,C,0,0,,0,,0,0,0,0,YYY,0,0,0,2,0,0,1,1,,35.9996,9,0,99,0,0,0
47000,,Needle biopsy of liver,A,1.65,6.91,,0.79,,0.15,8.71,2.59,0,0,0,0,0,2,0,1,0,0,,35.9996,9,0,99,0,0,0
47001,,Needle biopsy liver add-on,A,1.9,0.68,NA,0.68,,0.45,3.03,3.03,0,ZZZ,0,0,0,0,0,1,1,0,,35.9996,9,0,99,0,0,0
47010,,Open drainage liver lesion,A,19.4,11.09,NA,11.09,,4.35,34.84,34.84,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47015,,Inject/aspirate liver cyst,A,18.5,10.73,NA,10.73,,4.45,33.68,33.68,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47100,,Wedge biopsy of liver,A,12.91,8.53,NA,8.53,,2.98,24.42,24.42,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47120,,Partial removal of liver,A,39.01,19.29,NA,19.29,,9.14,67.44,67.44,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47122,,Extensive removal of liver,A,59.48,25.91,NA,25.91,,13.65,99.04,99.04,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47125,,Partial removal of liver,A,53.04,23.77,NA,23.77,,12.27,89.08,89.08,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47130,,Partial removal of liver,A,57.19,25.08,NA,25.08,,13.4,95.67,95.67,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47133,,Removal of donor liver,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
47135,,Transplantation of liver,R,90,44.42,NA,44.42,,20.56,154.98,154.98,0,90,0.09,0.81,0.1,2,0,2,1,2,,35.9996,9,0,99,0,0,0
47140,,Partial removal donor liver,A,59.4,29.76,NA,29.76,,14.13,103.29,103.29,0,90,0.09,0.81,0.1,2,0,2,1,2,,35.9996,9,0,99,0,0,0
47141,,Partial removal donor liver,A,71.5,34.94,NA,34.94,,16.87,123.31,123.31,0,90,0.09,0.81,0.1,2,0,2,1,2,,35.9996,9,0,99,0,0,0
47142,,Partial removal donor liver,A,79.44,37.76,NA,37.76,,18.64,135.84,135.84,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47143,,Prep donor liver whole,C,0,0,,0,,0,0,0,0,XXX,0,0,0,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47144,,Prep donor liver 3-segment,C,0,0,,0,,0,0,0,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47145,,Prep donor liver lobe split,C,0,0,,0,,0,0,0,0,XXX,0,0,0,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47146,,Prep donor liver/venous,A,6,2.13,NA,2.13,,1.46,9.59,9.59,0,XXX,0,0,0,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47147,,Prep donor liver/arterial,A,7,2.49,NA,2.49,,1.65,11.14,11.14,0,XXX,0,0,0,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47300,,Surgery for liver lesion,A,18.14,10.42,NA,10.42,,4.15,32.71,32.71,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47350,,Repair liver wound,A,22.49,12.03,NA,12.03,,5.12,39.64,39.64,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47360,,Repair liver wound,A,31.31,15.58,NA,15.58,,7.51,54.4,54.4,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47361,,Repair liver wound,A,52.6,23.16,NA,23.16,,11.77,87.53,87.53,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47362,,Repair liver wound,A,23.54,12.82,NA,12.82,,5.65,42.01,42.01,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47370,,Laparo ablate liver tumor rf,A,20.8,10.45,NA,10.45,,4.88,36.13,36.13,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47371,,Laparo ablate liver cryosurg,A,20.8,10.61,NA,10.61,,5,36.41,36.41,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47379,,Laparoscope procedure liver,C,0,0,,0,,0,0,0,0,YYY,0,0,0,2,0,2,1,1,,35.9996,9,0,99,0,0,0
47380,,Open ablate liver tumor rf,A,24.56,11.67,NA,11.67,,5.45,41.68,41.68,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47381,,Open ablate liver tumor cryo,A,24.88,12.06,NA,12.06,,5.98,42.92,42.92,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
47382,,Percut ablate liver rf,A,14.97,121.1,,5.38,,1.31,137.38,21.66,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
47383,,Perq abltj lvr cryoablation,A,8.88,185.43,,3.51,,0.77,195.08,13.16,0,10,0.1,0.8,0.1,2,0,1,0,0,,35.9996,9,0,99,0,0,0
47399,,Liver surgery procedure,C,0,0,,0,,0,0,0,0,YYY,0,0,0,2,0,1,1,1,,35.9996,9,0,99,0,0,0
47400,,Incision of liver duct,A,36.36,17.38,NA,17.38,,8.73,62.47,62.47,0,90,0.09,0.81,0.1,2,0,2,1,0,,35.9996,9,0,99,0,0,0
